state	age(ph)
3.962E7	2021.895466033256
3.963E7	2021.8984831694245
3.964E7	2021.9004507953543
3.965E7	2021.8968947088465
3.966E7	2021.9000890003256
3.967E7	2021.8982474749705
3.968E7	2021.8592598265084
3.969E7	2021.8901294361642
3.97E7	2021.8980428821972
3.971E7	2021.898806952841
3.972E7	2021.899449026514
3.973E7	2021.8980724376145
3.974E7	2021.9051910114351
3.975E7	2021.8863890644402
3.976E7	2021.885010940519
3.977E7	2021.8629312409996
3.978E7	2021.8789536519082
3.979E7	2021.8938475278155
3.98E7	2021.8851476747886
3.981E7	2021.8946185472337
3.982E7	2021.880349285229
3.983E7	2021.8968088016923
3.984E7	2021.894080709863
3.985E7	2021.8707395097106
3.986E7	2021.87444136652
3.987E7	2021.8452569069793
3.988E7	2021.8650880562661
3.989E7	2021.8612259628537
3.99E7	2021.8756646393251
3.991E7	2021.887730295772
3.992E7	2021.8568344170128
3.993E7	2021.8524549940612
3.994E7	2021.8840042073239
3.995E7	2021.8821411944446
3.996E7	2021.8696379968947
3.997E7	2021.8735107685366
3.998E7	2021.8614545589908
3.999E7	2021.870432591618
4.0E7	2021.868666789066
4.001E7	2021.8726810074068
4.002E7	2021.8560849406938
4.003E7	2021.873504510362
4.004E7	2021.8751873686492
4.005E7	2021.8910942255852
4.006E7	2021.8832740064584
4.007E7	2021.898623563831
4.008E7	2021.8914203124991
4.009E7	2021.8647314547422
4.01E7	2021.856614204061
4.011E7	2021.8676790207664
4.012E7	2021.8788152195657
4.013E7	2021.8536144798707
4.014E7	2021.8703018121623
4.015E7	2021.8713828097116
4.016E7	2021.8807895719501
4.017E7	2021.868808957776
4.018E7	2021.8841130936596
4.019E7	2021.880004311434
4.02E7	2021.8782184522822
4.021E7	2021.8304170514089
4.022E7	2021.8288860808152
4.023E7	2021.8212784230386
4.024E7	2021.8646859372052
4.025E7	2021.848302383992
4.026E7	2021.8861403259627
4.027E7	2021.8900418928815
4.028E7	2021.8855707431496
4.029E7	2021.9012110877584
4.03E7	2021.8896801501248
4.031E7	2021.8808398406684
4.032E7	2021.8887274734261
4.033E7	2021.8890806786114
4.034E7	2021.8822062659938
4.035E7	2021.860817361686
4.036E7	2021.8605236970386
4.037E7	2021.8429773112864
4.038E7	2021.8548675169047
4.039E7	2021.8713778400327
4.04E7	2021.8773739922483
4.041E7	2021.8808233479808
4.042E7	2021.8642044113963
4.043E7	2021.8240663466934
4.044E7	2021.8745067561456
4.045E7	2021.876133339171
4.046E7	2021.8701580313445
4.047E7	2021.883970858138
4.048E7	2021.8941412729864
4.049E7	2021.880796215829
4.05E7	2021.8924854924496
4.051E7	2021.884840655372
4.052E7	2021.8784260181706
4.053E7	2021.9044418659762
4.054E7	2021.904628939421
4.055E7	2021.8866211412803
4.056E7	2021.8934477005955
4.057E7	2021.8910922381422
4.058E7	2021.891170693997
4.059E7	2021.880233223158
4.06E7	2021.8820778662334
4.061E7	2021.8909950622417
4.062E7	2021.8994531316494
4.063E7	2021.9010010509487
4.064E7	2021.89702709821
4.065E7	2021.8956044981255
4.066E7	2021.8916993069374
4.067E7	2021.9005058546072
4.068E7	2021.9072654066044
4.069E7	2021.8904163178279
4.07E7	2021.889819225612
4.071E7	2021.8611426741927
4.072E7	2021.8612686373135
4.073E7	2021.8960511785228
4.074E7	2021.8779476047544
4.075E7	2021.8798387221075
4.076E7	2021.9084491141589
4.077E7	2021.8848506391184
4.078E7	2021.8911551847302
4.079E7	2021.8891059560208
4.08E7	2021.8793332770485
4.081E7	2021.8769359878133
4.082E7	2021.8862483645494
4.083E7	2021.8821522700437
4.084E7	2021.8775832230144
4.085E7	2021.8728953812515
4.086E7	2021.8275589322832
4.087E7	2021.8634626315297
4.088E7	2021.89184140187
4.089E7	2021.883167262739
4.09E7	2021.9006758374921
4.091E7	2021.896700036181
4.092E7	2021.8934328099356
4.093E7	2021.891527754284
4.094E7	2021.904544100824
4.095E7	2021.8953478174499
4.096E7	2021.900651233214
4.097E7	2021.902570552764
4.098E7	2021.891268230694
4.099E7	2021.8684949841968
4.1E7	2021.8892826456947
4.101E7	2021.873917617479
4.102E7	2021.9046192803764
4.103E7	2021.9145683461338
4.104E7	2021.9034596807885
4.105E7	2021.91252901767
4.106E7	2021.9048995570324
4.107E7	2021.878631395639
4.108E7	2021.8549553828755
4.109E7	2021.858624530116
4.11E7	2021.8808448995621
4.111E7	2021.8576178079525
4.112E7	2021.8876744256306
4.113E7	2021.8491729203965
4.114E7	2021.8755388514726
4.115E7	2021.8808750739943
4.116E7	2021.862681607571
4.117E7	2021.870527615219
4.118E7	2021.8569616333114
4.119E7	2021.8503929079818
4.12E7	2021.8706319412236
4.121E7	2021.881826139582
4.122E7	2021.900293998293
4.123E7	2021.897825451997
4.124E7	2021.878507289105
4.125E7	2021.8939423739096
4.126E7	2021.8861782085282
4.127E7	2021.8919834458268
4.128E7	2021.8936926271917
4.129E7	2021.8898598523533
4.13E7	2021.8760849004764
4.131E7	2021.8763945380445
4.132E7	2021.8727138666818
4.133E7	2021.8773394111722
4.134E7	2021.8929734182673
4.135E7	2021.8972009859406
4.136E7	2021.880440931391
4.137E7	2021.8673120631659
4.138E7	2021.8838735218653
4.139E7	2021.893005348453
4.14E7	2021.8973170265726
4.141E7	2021.8943491713067
4.142E7	2021.9005663707223
4.143E7	2021.8960007814603
4.144E7	2021.8791296840338
4.145E7	2021.8964885090074
4.146E7	2021.912709380341
4.147E7	2021.9065621957438
4.148E7	2021.8998025441579
4.149E7	2021.9001492868058
4.15E7	2021.8765891053936
4.151E7	2021.8641719381717
4.152E7	2021.8958985892298
4.153E7	2021.8990518935784
4.154E7	2021.894295597196
4.155E7	2021.892348966984
4.156E7	2021.887225136129
4.157E7	2021.8874507127582
4.158E7	2021.8838422380088
4.159E7	2021.886805333654
4.16E7	2021.8694074570606
4.161E7	2021.8811868382163
4.162E7	2021.8927723714464
4.163E7	2021.877965164627
4.164E7	2021.8775549545433
4.165E7	2021.8905586924434
4.166E7	2021.8992661968105
4.167E7	2021.8826541805547
4.168E7	2021.85596218824
4.169E7	2021.872347466457
4.17E7	2021.8523079857405
4.171E7	2021.8722426790437
4.172E7	2021.8512458807877
4.173E7	2021.8688009602324
4.174E7	2021.883159247184
4.175E7	2021.8724768458394
4.176E7	2021.8837879302002
4.177E7	2021.8857322663218
4.178E7	2021.90022158017
4.179E7	2021.889890375958
4.18E7	2021.8571776748402
4.181E7	2021.8957587033753
4.182E7	2021.8925011905335
4.183E7	2021.8964551195256
4.184E7	2021.895902043044
4.185E7	2021.8865955431577
4.186E7	2021.8855080202234
4.187E7	2021.8753482182242
4.188E7	2021.8900091828718
4.189E7	2021.8688374998683
4.19E7	2021.867628670938
4.191E7	2021.8824276080393
4.192E7	2021.8737066856438
4.193E7	2021.8900380554933
4.194E7	2021.85491767294
4.195E7	2021.8980278640772
4.196E7	2021.8933908331414
4.197E7	2021.8792475341145
4.198E7	2021.882888798523
4.199E7	2021.870617582517
4.2E7	2021.8551557068474
4.201E7	2021.8623439460341
4.202E7	2021.861035362569
4.203E7	2021.8690926202426
4.204E7	2021.8744905128538
4.205E7	2021.8754267306047
4.206E7	2021.8810119906093
4.207E7	2021.849958065551
4.208E7	2021.8920089708724
4.209E7	2021.873204396314
4.21E7	2021.8834259786768
4.211E7	2021.8951560408543
4.212E7	2021.8781621033331
4.213E7	2021.8788385116857
4.214E7	2021.88787475684
4.215E7	2021.8843481571987
4.216E7	2021.8966237106965
4.217E7	2021.8790374726054
4.218E7	2021.906377099842
4.219E7	2021.8884563919464
4.22E7	2021.889080815755
4.221E7	2021.8880106229299
4.222E7	2021.8927636067097
4.223E7	2021.8681854131153
4.224E7	2021.8805436667267
4.225E7	2021.86592862845
4.226E7	2021.8976760840335
4.227E7	2021.8886788505563
4.228E7	2021.90006406228
4.229E7	2021.8757384790272
4.23E7	2021.858920076356
4.231E7	2021.8793852892604
4.232E7	2021.8756685699336
4.233E7	2021.8876487814
4.234E7	2021.8872518323442
4.235E7	2021.8995257001652
4.236E7	2021.8985731038563
4.237E7	2021.888975426391
4.238E7	2021.8878883744242
4.239E7	2021.8811158249086
4.24E7	2021.8190984864689
4.241E7	2021.8863086405236
4.242E7	2021.8749700872356
4.243E7	2021.8909657117542
4.244E7	2021.8734871953307
4.245E7	2021.8711541016014
4.246E7	2021.8932490640095
4.247E7	2021.8756144295673
4.248E7	2021.8609365155335
4.249E7	2021.8794527116036
4.25E7	2021.8534574900477
4.251E7	2021.8703576793087
4.252E7	2021.8600207300988
4.253E7	2021.8756441392402
4.254E7	2021.8486995025755
4.255E7	2021.8792818605425
4.256E7	2021.8830904609351
4.257E7	2021.863071734874
4.258E7	2021.8864487647604
4.259E7	2021.878829085934
4.26E7	2021.8845200580377
4.261E7	2021.8855085434996
4.262E7	2021.8732230285186
4.263E7	2021.9060539065374
4.264E7	2021.9038707292104
4.265E7	2021.9076354485642
4.266E7	2021.9003711239543
4.267E7	2021.8874701760838
4.268E7	2021.8910966866329
4.269E7	2021.8941826729563
4.27E7	2021.8996679465156
4.271E7	2021.8933059199535
4.272E7	2021.8874704434709
4.273E7	2021.886979607406
4.274E7	2021.8865001639124
4.275E7	2021.8841961377711
4.276E7	2021.8965766571348
4.277E7	2021.896851727846
4.278E7	2021.8977806476973
4.279E7	2021.8967817676348
4.28E7	2021.901670653095
4.281E7	2021.8962349282015
4.282E7	2021.8878153221017
4.283E7	2021.8830103146083
4.284E7	2021.898306025933
4.285E7	2021.8868493982968
4.286E7	2021.8871991884178
4.287E7	2021.887943639979
4.288E7	2021.887572272262
4.289E7	2021.8837350885833
4.29E7	2021.8626112699787
4.291E7	2021.8830849882315
4.292E7	2021.8849315073248
4.293E7	2021.8835969608533
4.294E7	2021.8798266379304
4.295E7	2021.8696487512325
4.296E7	2021.8799240250855
4.297E7	2021.8732976162578
4.298E7	2021.8893125309341
4.299E7	2021.8906816426302
4.3E7	2021.8879985282178
4.301E7	2021.876713908463
4.302E7	2021.8783637508059
4.303E7	2021.884384602045
4.304E7	2021.9037542900157
4.305E7	2021.9040202815029
4.306E7	2021.9048496457644
4.307E7	2021.8832832549292
4.308E7	2021.8970839208089
4.309E7	2021.880702483003
4.31E7	2021.896721761376
4.311E7	2021.886336323472
4.312E7	2021.8724712195012
4.313E7	2021.8716170445857
4.314E7	2021.8699595621015
4.315E7	2021.8663306261742
4.316E7	2021.8702930562492
4.317E7	2021.8658852965166
4.318E7	2021.8711566101365
4.319E7	2021.861352788531
4.32E7	2021.8597671673247
4.321E7	2021.8746889438767
4.322E7	2021.8675206982825
4.323E7	2021.8697974273286
4.324E7	2021.8797521981492
4.325E7	2021.8807630527522
4.326E7	2021.8837311700497
4.327E7	2021.8857086120443
4.328E7	2021.8954303650296
4.329E7	2021.8937263234523
4.33E7	2021.8898798581781
4.331E7	2021.8825111013678
4.332E7	2021.891773555131
4.333E7	2021.883091876375
4.334E7	2021.8955528489942
4.335E7	2021.8946149858832
4.336E7	2021.8887920051143
4.337E7	2021.8919832021663
4.338E7	2021.8783643198387
4.339E7	2021.8900413928613
4.34E7	2021.9008237119372
4.341E7	2021.9073641807863
4.342E7	2021.9018870893933
4.343E7	2021.8917728665592
4.344E7	2021.8613007513914
4.345E7	2021.847503415815
4.346E7	2021.8692675924838
4.347E7	2021.8407479562784
4.348E7	2021.8945953648094
4.349E7	2021.902911666756
4.35E7	2021.905544940976
4.351E7	2021.8974942701832
4.352E7	2021.89647596209
4.353E7	2021.8904034301668
4.354E7	2021.8885137251896
4.355E7	2021.880002853828
4.356E7	2021.8855138957306
4.357E7	2021.892790887905
4.358E7	2021.9097014912566
4.359E7	2021.9007181092443
4.36E7	2021.88738412667
4.361E7	2021.8647676815374
4.362E7	2021.8739641753662
4.363E7	2021.9007183344056
4.364E7	2021.904988152216
4.365E7	2021.9044525307681
4.366E7	2021.8937821027118
4.367E7	2021.8938048581222
4.368E7	2021.8923994144461
4.369E7	2021.8925809579457
4.37E7	2021.888195464769
4.371E7	2021.8743884468743
4.372E7	2021.898265278456
4.373E7	2021.8772721875023
4.374E7	2021.8424559004245
4.375E7	2021.8679451910195
4.376E7	2021.8828180454097
4.377E7	2021.8662627044412
4.378E7	2021.8591544594879
4.379E7	2021.8881136515608
4.38E7	2021.8947765238056
4.381E7	2021.8772125735536
4.382E7	2021.8803010348745
4.383E7	2021.8874218270544
4.384E7	2021.8703258315124
4.385E7	2021.8895745863153
4.386E7	2021.8905850901945
4.387E7	2021.8984685172086
4.388E7	2021.8840162737774
4.389E7	2021.8972890471987
4.39E7	2021.905124235481
4.391E7	2021.9000207768934
4.392E7	2021.89287745139
4.393E7	2021.906015383083
4.394E7	2021.8987124789232
4.395E7	2021.8962339083987
4.396E7	2021.8700766508427
4.397E7	2021.8788844386054
4.398E7	2021.87992107211
4.399E7	2021.8937013125242
4.4E7	2021.891484439262
4.401E7	2021.883019468221
4.402E7	2021.882087851088
4.403E7	2021.8624486120402
4.404E7	2021.8449081595065
4.405E7	2021.8641831042776
4.406E7	2021.8631974617563
4.407E7	2021.8597245384233
4.408E7	2021.8609927944199
4.409E7	2021.8688566502199
4.41E7	2021.8602161464178
4.411E7	2021.8882172016222
4.412E7	2021.9092672771064
4.413E7	2021.8848136273514
4.414E7	2021.8946805009634
4.415E7	2021.8971496702682
4.416E7	2021.8948520146823
4.417E7	2021.895027414722
4.418E7	2021.8793211728898
4.419E7	2021.9007494012994
4.42E7	2021.8991792849647
4.421E7	2021.8958873077459
4.422E7	2021.8959671000032
4.423E7	2021.877843745046
4.424E7	2021.8665116533125
4.425E7	2021.893468540073
4.426E7	2021.8845306663925
4.427E7	2021.893377542974
4.428E7	2021.8889430583158
4.429E7	2021.888278573527
4.43E7	2021.9116272845738
4.431E7	2021.9077943420114
4.432E7	2021.8905451523092
4.433E7	2021.906976441292
4.434E7	2021.8890553280044
4.435E7	2021.894761144389
4.436E7	2021.8740188328325
4.437E7	2021.8938612106592
4.438E7	2021.8973736100315
4.439E7	2021.893317551547
4.44E7	2021.873404259929
4.441E7	2021.8715599216073
4.442E7	2021.8899200731375
4.443E7	2021.8849519567968
4.444E7	2021.8766244301366
4.445E7	2021.8858219938409
4.446E7	2021.8697434198587
4.447E7	2021.8879645980462
4.448E7	2021.8933996014512
4.449E7	2021.8922345879976
4.45E7	2021.8896905931515
4.451E7	2021.879150885828
4.452E7	2021.8737549750103
4.453E7	2021.8271026384757
4.454E7	2021.845746344189
4.455E7	2021.8533773906088
4.456E7	2021.8682102526532
4.457E7	2021.8289696633535
4.458E7	2021.831556595122
4.459E7	2021.8377651531232
4.46E7	2021.868452763196
4.461E7	2021.8761350479613
4.462E7	2021.8847381604037
4.463E7	2021.8616346114509
4.464E7	2021.875656379111
4.465E7	2021.8683456738916
4.466E7	2021.8864345683123
4.467E7	2021.8768455283684
4.468E7	2021.8644039637884
4.469E7	2021.8744410877198
4.47E7	2021.8646258255321
4.471E7	2021.8893635409515
4.472E7	2021.8862040348527
4.473E7	2021.8842080165855
4.474E7	2021.8834359947882
4.475E7	2021.8751342887913
4.476E7	2021.8818731072465
4.477E7	2021.8841863542189
4.478E7	2021.874768045312
4.479E7	2021.872842435956
4.48E7	2021.8879527664328
4.481E7	2021.893773792337
4.482E7	2021.9002284690832
4.483E7	2021.8921919636668
4.484E7	2021.8776938006085
4.485E7	2021.8992886242477
4.486E7	2021.8757703441454
4.487E7	2021.891792213093
4.488E7	2021.8905868795082
4.489E7	2021.890661007968
4.49E7	2021.8854022590351
4.491E7	2021.8718231562605
4.492E7	2021.8484858196637
4.493E7	2021.8681943172915
4.494E7	2021.8825206225117
4.495E7	2021.8837904268655
4.496E7	2021.9010608217432
4.497E7	2021.8826072819998
4.498E7	2021.862967710233
4.499E7	2021.8394327305402
4.5E7	2021.8271393981233
4.501E7	2021.8674641264527
4.502E7	2021.8782516625956
4.503E7	2021.8808332410465
4.504E7	2021.8960562669245
4.505E7	2021.8940705998718
4.506E7	2021.8999408682034
4.507E7	2021.907334816844
4.508E7	2021.8933135938962
4.509E7	2021.8946808047176
4.51E7	2021.8951300649105
4.511E7	2021.8977958234082
4.512E7	2021.8869557242585
4.513E7	2021.874218036909
4.514E7	2021.9003154578372
4.515E7	2021.8891781231634
4.516E7	2021.875162982538
4.517E7	2021.8802419435215
4.518E7	2021.8913568589712
4.519E7	2021.8991709933266
4.52E7	2021.9049526911508
4.521E7	2021.9077323371823
4.522E7	2021.9017660219965
4.523E7	2021.882970694989
4.524E7	2021.8909823595707
4.525E7	2021.8983616156208
4.526E7	2021.9079882829292
4.527E7	2021.9079938944792
4.528E7	2021.904883180797
4.529E7	2021.886912990163
4.53E7	2021.8850681177528
4.531E7	2021.8728091512496
4.532E7	2021.8701135030708
4.533E7	2021.8535106117054
4.534E7	2021.8665598426714
4.535E7	2021.8459222077545
4.536E7	2021.8608759539215
4.537E7	2021.8926909512604
4.538E7	2021.8883125758957
4.539E7	2021.8669994353254
4.54E7	2021.888313826852
4.541E7	2021.9029604361765
4.542E7	2021.873416362231
4.543E7	2021.8775393842616
4.544E7	2021.8815659143422
4.545E7	2021.8852231566746
4.546E7	2021.8851132643013
4.547E7	2021.8851910625547
4.548E7	2021.8808489567216
4.549E7	2021.870917219775
4.55E7	2021.867701298921
4.551E7	2021.8503418748785
4.552E7	2021.842320383554
4.553E7	2021.8391015778943
4.554E7	2021.831301645033
4.555E7	2021.8483230167885
4.556E7	2021.8818442112795
4.557E7	2021.859649302724
4.558E7	2021.881783053904
4.559E7	2021.8675699764335
4.56E7	2021.8532463832546
4.561E7	2021.8935859388318
4.562E7	2021.9007035007946
4.563E7	2021.8793650105583
4.564E7	2021.8955067661325
4.565E7	2021.890934739253
4.566E7	2021.8918773065636
4.567E7	2021.8887649223805
4.568E7	2021.8925818457697
4.569E7	2021.893555823476
4.57E7	2021.8966394294118
4.571E7	2021.8844298138358
4.572E7	2021.8841592505946
4.573E7	2021.8797717277334
4.574E7	2021.881785716029
4.575E7	2021.8879219405715
4.576E7	2021.8927921589461
4.577E7	2021.8897468990801
4.578E7	2021.8880677493987
4.579E7	2021.8881316267368
4.58E7	2021.894495478529
4.581E7	2021.8477428857493
4.582E7	2021.8665902558928
4.583E7	2021.8591509601663
4.584E7	2021.8786468210612
4.585E7	2021.886013858266
4.586E7	2021.8910473619337
4.587E7	2021.8918562410468
4.588E7	2021.8656788640083
4.589E7	2021.8710789968218
4.59E7	2021.87741684315
4.591E7	2021.8757442986005
4.592E7	2021.8702509376965
4.593E7	2021.8959687182332
4.594E7	2021.8885520212086
4.595E7	2021.8936233255922
4.596E7	2021.8727346255826
4.597E7	2021.8822309197744
4.598E7	2021.8909033999694
4.599E7	2021.879393680922
4.6E7	2021.8880421358015
4.601E7	2021.8806997266565
4.602E7	2021.8991727647128
4.603E7	2021.8974918533545
4.604E7	2021.8855331524505
4.605E7	2021.9053239555767
4.606E7	2021.90074101786
4.607E7	2021.9040631452594
4.608E7	2021.9061619696195
4.609E7	2021.9064573382386
4.61E7	2021.8867782725727
4.611E7	2021.8695749177568
4.612E7	2021.8974269110124
4.613E7	2021.890513013502
4.614E7	2021.8756978402714
4.615E7	2021.8903775677477
4.616E7	2021.872009736434
4.617E7	2021.891731277804
4.618E7	2021.9031179357328
4.619E7	2021.8894134118825
4.62E7	2021.8918772834138
4.621E7	2021.886048061289
4.622E7	2021.884559034042
4.623E7	2021.8810089800954
4.624E7	2021.8773993974587
4.625E7	2021.895860272868
4.626E7	2021.9036398701053
4.627E7	2021.894834471568
4.628E7	2021.896414822582
4.629E7	2021.8937187079175
4.63E7	2021.8915730059084
4.631E7	2021.8950128204137
4.632E7	2021.874142567897
4.633E7	2021.87683503296
4.634E7	2021.8667028168497
4.635E7	2021.8751658322378
4.636E7	2021.8713769173103
4.637E7	2021.891270107187
4.638E7	2021.882710271947
4.639E7	2021.889755633653
4.64E7	2021.8517661600506
4.641E7	2021.8674648025967
4.642E7	2021.8907685255456
4.643E7	2021.8895052428295
4.644E7	2021.9052133267865
4.645E7	2021.8969826377115
4.646E7	2021.8825760361883
4.647E7	2021.9073989714361
4.648E7	2021.8967960437608
4.649E7	2021.880975955202
4.65E7	2021.8829277165523
4.651E7	2021.8876090989854
4.652E7	2021.880210952826
4.653E7	2021.8619328416469
4.654E7	2021.8643820629784
4.655E7	2021.883622500964
4.656E7	2021.882070969033
4.657E7	2021.8576552945058
4.658E7	2021.8969038119724
4.659E7	2021.874180833838
4.66E7	2021.8449514826364
4.661E7	2021.8602045165278
4.662E7	2021.8598613876645
4.663E7	2021.8850623752885
4.664E7	2021.8525957912902
4.665E7	2021.8796801413232
4.666E7	2021.8967080367458
4.667E7	2021.898442019187
4.668E7	2021.8842506554213
4.669E7	2021.8822390199375
4.67E7	2021.8791565747288
4.671E7	2021.8756670649784
4.672E7	2021.8573250913544
4.673E7	2021.8719346755233
4.674E7	2021.8487619349585
4.675E7	2021.8833965881745
4.676E7	2021.8842299797864
4.677E7	2021.8929849338492
4.678E7	2021.8988830463052
4.679E7	2021.8862420196976
4.68E7	2021.9051870514884
4.681E7	2021.8950227977655
4.682E7	2021.904149523273
4.683E7	2021.8601540159245
4.684E7	2021.894811406411
4.685E7	2021.8471169464333
4.686E7	2021.8928708052727
4.687E7	2021.884730924511
4.688E7	2021.8735468580835
4.689E7	2021.8703862582286
4.69E7	2021.8639393184042
4.691E7	2021.8666092868414
4.692E7	2021.842312483212
4.693E7	2021.8653239788764
4.694E7	2021.8616464724764
4.695E7	2021.8731185764188
4.696E7	2021.886239819451
4.697E7	2021.9037859971093
4.698E7	2021.905457173892
4.699E7	2021.8936008418832
4.7E7	2021.9017893233188
4.701E7	2021.8960330991208
4.702E7	2021.8881945269793
4.703E7	2021.899598029
4.704E7	2021.8885001916608
4.705E7	2021.8832426264823
4.706E7	2021.8888175697373
4.707E7	2021.8996119726426
4.708E7	2021.899122565312
4.709E7	2021.8968795906446
4.71E7	2021.898338629963
4.711E7	2021.8975336593708
4.712E7	2021.8963260317453
4.713E7	2021.8724901794462
4.714E7	2021.8914301904101
4.715E7	2021.881360044232
4.716E7	2021.8992337686225
4.717E7	2021.9040180489583
4.718E7	2021.9031606021647
4.719E7	2021.8724628407608
4.72E7	2021.8797895109817
4.721E7	2021.8847814683634
4.722E7	2021.878982933442
4.723E7	2021.8860910709413
4.724E7	2021.8834889086893
4.725E7	2021.8948432208106
4.726E7	2021.884704687576
4.727E7	2021.885211455795
4.728E7	2021.8731856803088
4.729E7	2021.8566693107816
4.73E7	2021.8568832249466
4.731E7	2021.8706662240204
4.732E7	2021.8760792348705
4.733E7	2021.85575455801
4.734E7	2021.8468537359354
4.735E7	2021.8122375416913
4.736E7	2021.8827493295832
4.737E7	2021.8863773799476
4.738E7	2021.7908438873772
4.739E7	2021.8196141731278
4.74E7	2021.8705506386548
4.741E7	2021.868273574838
4.742E7	2021.8768491875755
4.743E7	2021.871086733595
4.744E7	2021.8754056127261
4.745E7	2021.8830261018697
4.746E7	2021.891162314974
4.747E7	2021.8952651027087
4.748E7	2021.8995343779557
4.749E7	2021.9037280691193
4.75E7	2021.88265824245
4.751E7	2021.893549549466
4.752E7	2021.8772119786747
4.753E7	2021.8404305653066
4.754E7	2021.8740197848022
4.755E7	2021.8882692197112
4.756E7	2021.8952006179372
4.757E7	2021.897303449853
4.758E7	2021.902436333264
4.759E7	2021.896346238887
4.76E7	2021.9039476854387
4.761E7	2021.8623700467342
4.762E7	2021.9090215264177
4.763E7	2021.901331313974
4.764E7	2021.8952341240358
4.765E7	2021.8827548616212
4.766E7	2021.8903457453666
4.767E7	2021.8930233462763
4.768E7	2021.8957109166574
4.769E7	2021.8938120110315
4.77E7	2021.895512684811
4.771E7	2021.8965948166742
4.772E7	2021.880744617456
4.773E7	2021.8917127188035
4.774E7	2021.887202100835
4.775E7	2021.8930449871498
4.776E7	2021.8920713909115
4.777E7	2021.9017458761757
4.778E7	2021.9015892278767
4.779E7	2021.8755941095462
4.78E7	2021.8891752284162
4.781E7	2021.8849392936006
4.782E7	2021.8813294690576
4.783E7	2021.896142328949
4.784E7	2021.8916617993746
4.785E7	2021.8911932379876
4.786E7	2021.887971451516
4.787E7	2021.8835531628588
4.788E7	2021.8800051871601
4.789E7	2021.8890095460438
4.79E7	2021.8630708832281
4.791E7	2021.8830927597699
4.792E7	2021.8840118726503
4.793E7	2021.8919822316727
4.794E7	2021.8859942418417
4.795E7	2021.887293320251
4.796E7	2021.8884391540566
4.797E7	2021.8811269209746
4.798E7	2021.8895244423063
4.799E7	2021.8988427458492
4.8E7	2021.8946546284005
4.801E7	2021.8880322187515
4.802E7	2021.890002990016
4.803E7	2021.890769768116
4.804E7	2021.884136968218
4.805E7	2021.8918165830842
4.806E7	2021.8972623770192
4.807E7	2021.8965575629359
4.808E7	2021.8953682600188
4.809E7	2021.9021083922416
4.81E7	2021.89220451728
4.811E7	2021.9059707394854
4.812E7	2021.8962621795497
4.813E7	2021.8966296989283
4.814E7	2021.8971358104654
4.815E7	2021.9007256926545
4.816E7	2021.8856784079358
4.817E7	2021.8806548543753
4.818E7	2021.869785792954
4.819E7	2021.8827406945436
4.82E7	2021.8828550648063
4.821E7	2021.894286586156
4.822E7	2021.901841351221
4.823E7	2021.8999814707204
4.824E7	2021.8847813320203
4.825E7	2021.8972467968267
4.826E7	2021.8859123051961
4.827E7	2021.887135924965
4.828E7	2021.894049279281
4.829E7	2021.870240168099
4.83E7	2021.878048637129
4.831E7	2021.8919496212006
4.832E7	2021.8942070089158
4.833E7	2021.887131940773
4.834E7	2021.8946407548046
4.835E7	2021.8912749020199
4.836E7	2021.9048567652767
4.837E7	2021.8892215463457
4.838E7	2021.895302544078
4.839E7	2021.894551349219
4.84E7	2021.8956320549896
4.841E7	2021.900973745198
4.842E7	2021.8842220172512
4.843E7	2021.9003628473822
4.844E7	2021.892477912224
4.845E7	2021.9009952749323
4.846E7	2021.8870127648274
4.847E7	2021.8912850524873
4.848E7	2021.9054713176106
4.849E7	2021.8963927190784
4.85E7	2021.8925495601736
4.851E7	2021.8963961840511
4.852E7	2021.891645091733
4.853E7	2021.8918526983389
4.854E7	2021.8854529835955
4.855E7	2021.8936431799211
4.856E7	2021.8831282064912
4.857E7	2021.8934804664532
4.858E7	2021.8828299177183
4.859E7	2021.8743558078074
4.86E7	2021.8792022416997
4.861E7	2021.8652464015697
4.862E7	2021.8242460965669
4.863E7	2021.8308257346732
4.864E7	2021.8639573381513
4.865E7	2021.879911050127
4.866E7	2021.878398051016
4.867E7	2021.8715545226892
4.868E7	2021.8772250421373
4.869E7	2021.866831129332
4.87E7	2021.8791203878202
4.871E7	2021.8721791779715
4.872E7	2021.8972437391383
4.873E7	2021.8913822611657
4.874E7	2021.9036380088085
4.875E7	2021.885222017813
4.876E7	2021.8805928870784
4.877E7	2021.8801851945946
4.878E7	2021.8817666404252
4.879E7	2021.8904965082938
4.88E7	2021.8841546748956
4.881E7	2021.8815989342595
4.882E7	2021.8483573422707
4.883E7	2021.8667212265534
4.884E7	2021.8687833319625
4.885E7	2021.8647908653563
4.886E7	2021.8673089923304
4.887E7	2021.8957664326854
4.888E7	2021.902815477826
4.889E7	2021.9004363863603
4.89E7	2021.895744523648
4.891E7	2021.890415707625
4.892E7	2021.9023793831623
4.893E7	2021.8866732749834
4.894E7	2021.8932903269242
4.895E7	2021.8922973129163
4.896E7	2021.8860300998483
4.897E7	2021.8733511042517
4.898E7	2021.884530473451
4.899E7	2021.8809255383405
4.9E7	2021.8807435012025
4.901E7	2021.8825719843724
4.902E7	2021.8795977643742
4.903E7	2021.8863205508285
4.904E7	2021.8904753109907
4.905E7	2021.8762727511971
4.906E7	2021.879263994567
4.907E7	2021.8877407101393
4.908E7	2021.8909751341555
